league,match_id,season,date,teamA,teamB,scoreA,scoreB,setA_1,setA_2,setA_3,setA_4,setA_5,setB_1,setB_2,setB_3,setB_4,setB_5
Plusliga,1101530,2022,2021-11-15,Indykpol AZS Olsztyn,Cuprum Lubin,3,0,25,25,25,0,0,20,21,17,0,0
Plusliga,1101531,2022,2021-11-12,GKS Katowice,Cerrad Enea Czarni Radom,3,1,25,18,29,25,0,17,25,27,21,0
Plusliga,1101532,2022,2021-11-13,Aluron CMC Warta Zawiercie,PSG Stal Nysa,3,0,25,25,25,0,0,20,22,22,0,0
Plusliga,1101533,2022,2021-11-14,Ślepsk Malow Suwałki,Jastrzębski Węgiel,0,3,22,20,19,0,0,25,25,25,0,0
Plusliga,1101534,2022,2021-11-14,Trefl Gdańsk,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,23,20,14,0,0,25,25,25,0,0
Plusliga,1101535,2022,2021-11-13,Asseco Resovia Rzeszów,Projekt Warszawa,3,0,25,26,25,0,0,21,24,20,0,0
Plusliga,1101536,2022,2021-11-13,PGE Skra Bełchatów,LUK  Lublin,2,3,25,26,22,18,12,16,24,25,25,15
Plusliga,1101537,2022,2021-11-07,Projekt Warszawa,PGE Skra Bełchatów,0,3,17,21,23,0,0,25,25,25,0,0
Plusliga,1101538,2022,2021-11-06,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Asseco Resovia Rzeszów,3,1,17,25,25,25,0,25,15,18,19,0
Plusliga,1101539,2022,2021-11-07,Jastrzębski Węgiel,Trefl Gdańsk,3,0,25,25,25,0,0,14,22,22,0,0
Plusliga,1101540,2022,2021-11-07,PSG Stal Nysa,Ślepsk Malow Suwałki,1,3,22,25,15,21,0,25,17,25,25,0
Plusliga,1101541,2022,2021-11-06,Cerrad Enea Czarni Radom,Aluron CMC Warta Zawiercie,0,3,21,20,19,0,0,25,25,25,0,0
Plusliga,1101542,2022,2021-11-06,Cuprum Lubin,GKS Katowice,3,1,25,25,25,25,0,27,20,19,19,0
Plusliga,1101543,2022,2021-11-05,LUK  Lublin,Indykpol AZS Olsztyn,2,3,25,20,21,25,12,21,25,25,20,15
Plusliga,1101544,2022,2021-10-31,GKS Katowice,Indykpol AZS Olsztyn,0,3,16,17,20,0,0,25,25,25,0,0
Plusliga,1101545,2022,2021-10-28,Aluron CMC Warta Zawiercie,Cuprum Lubin,3,2,25,24,17,25,15,20,26,25,22,11
Plusliga,1101547,2022,2021-10-30,Trefl Gdańsk,PSG Stal Nysa,3,0,25,25,25,0,0,22,19,21,0,0
Plusliga,1101548,2022,2021-10-31,Asseco Resovia Rzeszów,Jastrzębski Węgiel,0,3,23,21,18,0,0,25,25,25,0,0
Plusliga,1101549,2022,2021-10-30,PGE Skra Bełchatów,Grupa Azoty ZAKSA Kędzierzyn-Koźle,2,3,26,29,23,19,12,24,27,25,25,15
Plusliga,1101550,2022,2021-10-29,Projekt Warszawa,LUK  Lublin,3,1,29,25,25,25,0,31,19,22,19,0
Plusliga,1101551,2022,2021-10-23,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Projekt Warszawa,3,2,25,25,14,25,15,27,18,25,18,9
Plusliga,1101552,2022,2021-10-24,Jastrzębski Węgiel,PGE Skra Bełchatów,3,1,25,25,17,25,0,18,20,25,18,0
Plusliga,1101553,2022,2021-10-23,PSG Stal Nysa,Asseco Resovia Rzeszów,1,3,21,25,21,18,0,25,17,25,25,0
Plusliga,1101554,2022,2021-10-23,Cerrad Enea Czarni Radom,Trefl Gdańsk,3,1,25,20,31,26,0,19,25,29,24,0
Plusliga,1101555,2022,2021-10-25,Cuprum Lubin,Ślepsk Malow Suwałki,3,0,25,25,25,0,0,18,22,22,0,0
Plusliga,1101556,2022,2021-10-24,Indykpol AZS Olsztyn,Aluron CMC Warta Zawiercie,3,0,25,25,25,0,0,18,20,23,0,0
Plusliga,1101557,2022,2021-10-22,LUK  Lublin,GKS Katowice,3,0,25,26,25,0,0,19,24,22,0,0
Plusliga,1101558,2022,2021-10-16,Aluron CMC Warta Zawiercie,GKS Katowice,3,1,21,25,25,25,0,25,20,19,21,0
Plusliga,1101559,2022,2021-10-17,Ślepsk Malow Suwałki,Indykpol AZS Olsztyn,0,3,29,21,26,0,0,31,25,28,0,0
Plusliga,1101560,2022,2021-10-17,Trefl Gdańsk,Cuprum Lubin,3,0,25,25,25,0,0,23,15,15,0,0
Plusliga,1101561,2022,2021-10-17,Asseco Resovia Rzeszów,Cerrad Enea Czarni Radom,3,0,25,26,25,0,0,23,24,14,0,0
Plusliga,1101562,2022,2021-10-16,PGE Skra Bełchatów,PSG Stal Nysa,3,2,25,19,25,21,20,17,25,23,25,18
Plusliga,1101563,2022,2021-10-15,Projekt Warszawa,Jastrzębski Węgiel,3,2,20,25,19,32,22,25,21,25,30,20
Plusliga,1101564,2022,2021-10-16,Grupa Azoty ZAKSA Kędzierzyn-Koźle,LUK  Lublin,3,0,25,25,25,0,0,22,13,19,0,0
Plusliga,1101565,2022,2021-10-08,Jastrzębski Węgiel,PSG Stal Nysa,3,0,25,25,25,0,0,18,20,19,0,0
Plusliga,1101566,2022,2021-10-09,Cerrad Enea Czarni Radom,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,20,16,17,0,0,25,25,25,0,0
Plusliga,1101567,2022,2021-10-08,Projekt Warszawa,Cuprum Lubin,3,1,18,25,25,31,0,25,17,17,29,0
Plusliga,1101568,2022,2021-10-10,PGE Skra Bełchatów,Indykpol AZS Olsztyn,3,2,25,25,23,17,15,16,22,25,25,10
Plusliga,1101569,2022,2021-10-09,GKS Katowice,Asseco Resovia Rzeszów,3,0,25,25,25,0,0,22,22,23,0,0
Plusliga,1101570,2022,2021-10-10,Trefl Gdańsk,Aluron CMC Warta Zawiercie,1,3,25,18,22,22,0,21,25,25,25,0
Plusliga,1101571,2022,2021-10-09,Ślepsk Malow Suwałki,LUK  Lublin,3,0,25,25,25,0,0,19,16,22,0,0
Plusliga,1101572,2022,2021-10-03,Aluron CMC Warta Zawiercie,Ślepsk Malow Suwałki,3,1,25,23,25,25,0,23,25,23,21,0
Plusliga,1101573,2022,2021-10-03,GKS Katowice,Trefl Gdańsk,3,2,25,25,19,21,15,20,20,25,25,12
Plusliga,1101574,2022,2021-10-02,Indykpol AZS Olsztyn,Asseco Resovia Rzeszów,0,3,22,18,20,0,0,25,25,25,0,0
Plusliga,1101575,2022,2021-10-04,Cuprum Lubin,PGE Skra Bełchatów,1,3,22,19,25,25,0,25,25,22,27,0
Plusliga,1101576,2022,2021-10-03,Cerrad Enea Czarni Radom,Projekt Warszawa,0,3,16,17,23,0,0,25,25,25,0,0
Plusliga,1101577,2022,2021-10-02,PSG Stal Nysa,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,22,21,20,0,0,25,25,25,0,0
Plusliga,1101578,2022,2021-10-01,LUK  Lublin,Jastrzębski Węgiel,1,3,15,21,25,16,0,25,25,21,25,0
Plusliga,1101997,2022,2022-04-20,LUK  Lublin,Ślepsk Malow Suwałki,3,2,25,25,26,15,15,21,14,28,25,11
Plusliga,1101998,2022,2022-04-14,Ślepsk Malow Suwałki,LUK  Lublin,2,3,25,25,18,19,13,23,18,25,25,15
Plusliga,1101999,2022,2022-04-12,PGE Skra Bełchatów,Indykpol AZS Olsztyn,1,3,25,24,26,14,0,19,26,28,25,0
Plusliga,1102000,2022,2022-04-12,Aluron CMC Warta Zawiercie,Asseco Resovia Rzeszów,3,1,27,24,25,27,0,25,26,20,25,0
Plusliga,1102001,2022,2022-04-15,Asseco Resovia Rzeszów,Aluron CMC Warta Zawiercie,1,3,25,23,23,22,0,19,25,25,25,0
Plusliga,1102002,2022,2022-04-15,Indykpol AZS Olsztyn,PGE Skra Bełchatów,0,3,21,13,23,0,0,25,25,25,0,0
Plusliga,1102003,2022,2022-04-14,Cuprum Lubin,Projekt Warszawa,0,3,18,21,16,0,0,25,25,25,0,0
Plusliga,1102004,2022,2022-04-22,Projekt Warszawa,Cuprum Lubin,3,2,25,22,18,25,16,21,25,25,15,14
Plusliga,1102005,2022,2022-05-11,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Jastrzębski Węgiel,1,3,24,25,23,22,0,26,20,25,25,0
Plusliga,1102006,2022,2022-05-07,Jastrzębski Węgiel,Grupa Azoty ZAKSA Kędzierzyn-Koźle,2,3,25,16,25,12,16,20,25,22,25,18
Plusliga,1102007,2022,2022-05-04,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Jastrzębski Węgiel,3,0,25,27,25,0,0,21,25,23,0,0
Plusliga,1102008,2022,2022-05-10,PGE Skra Bełchatów,Aluron CMC Warta Zawiercie,0,3,22,23,21,0,0,25,25,25,0,0
Plusliga,1102009,2022,2022-05-07,Aluron CMC Warta Zawiercie,PGE Skra Bełchatów,2,3,22,25,23,27,13,25,16,25,25,15
Plusliga,1102010,2022,2022-05-04,PGE Skra Bełchatów,Aluron CMC Warta Zawiercie,2,3,23,25,25,23,15,25,21,19,25,17
Plusliga,1102011,2022,2022-04-27,Asseco Resovia Rzeszów,Indykpol AZS Olsztyn,1,3,23,22,25,19,0,25,25,19,25,0
Plusliga,1102012,2022,2022-04-24,Indykpol AZS Olsztyn,Asseco Resovia Rzeszów,1,3,21,25,16,23,0,25,20,25,25,0
Plusliga,1102013,2022,2022-04-27,Trefl Gdańsk,GKS Katowice,3,0,25,25,25,0,0,18,23,18,0,0
Plusliga,1102014,2022,2022-04-23,GKS Katowice,Trefl Gdańsk,2,3,23,18,25,25,10,25,25,13,22,15
Plusliga,1102015,2022,2022-04-26,Aluron CMC Warta Zawiercie,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,20,21,21,0,0,25,25,25,0,0
Plusliga,1102016,2022,2022-04-26,PGE Skra Bełchatów,Jastrzębski Węgiel,0,3,18,22,19,0,0,25,25,25,0,0
Plusliga,1102017,2022,2022-04-23,Jastrzębski Węgiel,PGE Skra Bełchatów,3,0,25,30,26,0,0,14,28,24,0,0
Plusliga,1102018,2022,2022-04-23,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Aluron CMC Warta Zawiercie,1,3,25,17,22,23,0,22,25,25,25,0
Plusliga,1102019,2022,2022-04-16,Trefl Gdańsk,Jastrzębski Węgiel,0,3,23,23,14,0,0,25,25,25,0,0
Plusliga,1102020,2022,2022-04-13,Jastrzębski Węgiel,Trefl Gdańsk,2,3,28,25,18,21,13,26,18,25,25,15
Plusliga,1102021,2022,2022-04-18,GKS Katowice,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,29,19,20,19,0,27,25,25,25,0
Plusliga,1102022,2022,2022-04-13,Grupa Azoty ZAKSA Kędzierzyn-Koźle,GKS Katowice,3,0,25,25,25,0,0,21,12,22,0,0
Plusliga,1102024,2022,2022-04-19,PGE Skra Bełchatów,Indykpol AZS Olsztyn,3,2,29,23,25,22,15,27,25,19,25,13
Plusliga,1102025,2022,2022-04-20,Jastrzębski Węgiel,Trefl Gdańsk,3,0,25,25,25,0,0,17,16,18,0,0
Plusliga,1102027,2022,2022-04-30,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Aluron CMC Warta Zawiercie,3,1,19,25,25,25,0,25,21,19,13,0
Plusliga,1102028,2022,2022-05-14,Jastrzębski Węgiel,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,23,17,21,0,0,25,25,25,0,0
Plusliga,1102029,2022,2022-05-13,Aluron CMC Warta Zawiercie,PGE Skra Bełchatów,3,2,25,21,25,20,15,21,25,16,25,11
Plusliga,1102031,2022,2022-05-23,PSG Stal Nysa,MKS Będzin,0,3,21,14,26,0,0,25,25,28,0,0
Plusliga,1102032,2022,2022-05-20,MKS Będzin,PSG Stal Nysa,0,3,26,14,20,0,0,28,25,25,0,0
Plusliga,1102033,2022,2022-05-17,PSG Stal Nysa,MKS Będzin,3,0,25,25,27,0,0,20,16,25,0,0
Plusliga,1102036,2022,2022-05-26,MKS Będzin,PSG Stal Nysa,2,3,25,21,25,22,4,21,25,22,25,15
Superlega,34996,2022,2022-02-13,Leo Shoes PerkinElmer Modena,Sir Safety Conad Perugia,2,3,20,28,25,26,13,25,30,18,24,15
Superlega,35011,2022,2022-02-27,Gioiella Prisma Taranto,Cucine Lube Civitanova,0,3,26,19,23,,,28,25,25,,
Superlega,34916,2022,2021-11-28,Kioene Padova,Sir Safety Conad Perugia,1,3,22,25,22,17,,25,21,25,25,
Superlega,34965,2022,2022-01-29,Top Volley Cisterna,Verona Volley,1,3,25,20,23,21,,23,25,25,25,
Superlega,34895,2022,2021-11-14,Gas Sales Bluenergy Piacenza,Top Volley Cisterna,3,1,23,25,25,25,,25,22,23,21,
Superlega,34941,2022,2021-12-19,Itas Trentino,Top Volley Cisterna,3,0,25,25,25,,,15,14,22,,
Superlega,35598,2022,2022-04-03,Top Volley Cisterna,Sir Safety Conad Perugia,0,3,23,20,20,,,25,25,25,,
Superlega,34991,2022,2022-02-05,Verona Volley,Allianz Milano,3,2,17,25,19,25,23,25,15,25,23,21
Superlega,35607,2022,2022-04-14,Cucine Lube Civitanova,Itas Trentino,0,3,26,20,23,,,28,25,25,,
Superlega,35620,2022,2022-05-11,Cucine Lube Civitanova,Sir Safety Conad Perugia,3,0,25,25,25,,,23,16,21,,
Superlega,34906,2022,2021-11-24,Cucine Lube Civitanova,Consar RCM Ravenna,3,0,25,25,25,,,18,19,16,,
Superlega,34892,2022,2021-11-14,Cucine Lube Civitanova,Leo Shoes PerkinElmer Modena,3,1,22,29,25,30,,25,27,19,28,
Superlega,34972,2022,2022-02-16,Vero Volley Monza,Consar RCM Ravenna,3,0,25,25,25,,,14,19,20,,
Superlega,34928,2022,2021-12-08,Leo Shoes PerkinElmer Modena,Allianz Milano,3,0,25,25,25,,,17,20,15,,
Superlega,35605,2022,2022-04-10,Itas Trentino,Gas Sales Bluenergy Piacenza,3,0,25,25,25,,,22,19,21,,
Superlega,35648,2022,2022-04-17,Gas Sales Bluenergy Piacenza,Top Volley Cisterna,3,0,25,25,25,,,18,22,22,,
Superlega,35654,2022,2022-04-24,Gioiella Prisma Taranto,Gas Sales Bluenergy Piacenza,0,3,25,20,24,,,27,25,26,,
Superlega,35035,2022,2022-03-20,Leo Shoes PerkinElmer Modena,Kioene Padova,3,1,33,25,23,25,,31,19,25,22,
Superlega,34937,2022,2021-12-23,Verona Volley,Gas Sales Bluenergy Piacenza,3,2,18,25,15,25,15,25,22,25,20,10
Superlega,34980,2022,2022-02-16,Tonno Callipo Calabria Vibo Valentia,Top Volley Cisterna,2,3,17,21,25,25,14,25,25,21,17,16
Superlega,35012,2022,2022-02-27,Gas Sales Bluenergy Piacenza,Itas Trentino,1,3,25,15,17,14,,23,25,25,25,
Superlega,34907,2022,2021-11-24,Vero Volley Monza,Kioene Padova,2,3,23,25,17,25,12,25,14,25,22,15
Superlega,35647,2022,2022-04-16,Allianz Milano,Vero Volley Monza,1,3,25,23,23,18,,13,25,25,25,
Superlega,34934,2022,2021-12-11,Tonno Callipo Calabria Vibo Valentia,Kioene Padova,3,2,25,25,19,24,15,22,20,25,26,10
Superlega,34924,2022,2021-12-05,Top Volley Cisterna,Leo Shoes PerkinElmer Modena,2,3,27,25,18,18,11,25,19,25,25,15
Superlega,34983,2022,2022-03-05,Leo Shoes PerkinElmer Modena,Cucine Lube Civitanova,3,1,25,22,25,25,,21,25,20,20,
Superlega,34984,2022,2022-01-30,Vero Volley Monza,Itas Trentino,1,3,25,13,21,20,,23,25,25,25,
Superlega,35658,2022,2022-04-27,Gas Sales Bluenergy Piacenza,Vero Volley Monza,3,0,25,25,25,,,17,20,23,,
Superlega,34893,2022,2021-11-14,Itas Trentino,Vero Volley Monza,3,1,19,25,27,25,,25,16,25,23,
Superlega,34896,2022,2021-11-13,Gioiella Prisma Taranto,Kioene Padova,3,0,25,25,25,,,22,21,20,,
Superlega,34870,2022,2021-10-31,Itas Trentino,Cucine Lube Civitanova,3,1,25,21,25,26,,16,25,11,24,
Superlega,34877,2022,2021-11-03,Cucine Lube Civitanova,Verona Volley,3,0,25,25,25,,,22,20,20,,
Superlega,34887,2022,2021-11-07,Verona Volley,Gioiella Prisma Taranto,3,2,24,25,25,19,15,26,20,23,25,13
Superlega,34894,2022,2021-11-14,Tonno Callipo Calabria Vibo Valentia,Consar RCM Ravenna,3,0,25,25,25,,,20,22,21,,
Superlega,34990,2022,2022-02-06,Itas Trentino,Leo Shoes PerkinElmer Modena,2,3,25,25,19,18,13,23,22,25,25,15
Superlega,34943,2022,2022-01-12,Gas Sales Bluenergy Piacenza,Tonno Callipo Calabria Vibo Valentia,3,0,27,25,25,,,25,22,23,,
Superlega,34878,2022,2021-11-03,Itas Trentino,Kioene Padova,2,3,25,28,24,25,17,17,30,26,16,19
Superlega,35006,2022,2022-02-20,Allianz Milano,Consar RCM Ravenna,3,1,22,25,25,25,,25,18,19,19,
Superlega,35020,2022,2022-01-22,Itas Trentino,Consar RCM Ravenna,3,0,26,25,25,,,24,21,14,,
Superlega,35668,2022,2022-05-03,Allianz Milano,Gas Sales Bluenergy Piacenza,1,3,25,27,23,19,,20,29,25,25,
Superlega,34863,2022,2021-10-17,Cucine Lube Civitanova,Gas Sales Bluenergy Piacenza,2,3,25,16,25,22,12,23,25,23,25,15
Superlega,34966,2022,2022-02-09,Consar RCM Ravenna,Kioene Padova,1,3,21,21,25,18,,25,25,23,25,
Superlega,34899,2022,2021-11-21,Leo Shoes PerkinElmer Modena,Itas Trentino,3,0,28,25,25,,,26,15,22,,
Superlega,35667,2022,2022-05-03,Vero Volley Monza,Gioiella Prisma Taranto,3,0,25,25,25,,,23,23,23,,
Superlega,34999,2022,2022-02-13,Top Volley Cisterna,Allianz Milano,0,3,21,11,24,,,25,25,26,,
Superlega,34978,2022,2022-01-16,Gioiella Prisma Taranto,Verona Volley,3,0,25,25,25,,,23,23,14,,
Superlega,35000,2022,2022-02-13,Tonno Callipo Calabria Vibo Valentia,Verona Volley,3,0,26,25,25,,,24,14,23,,
Superlega,35013,2022,2022-02-27,Kioene Padova,Allianz Milano,0,3,18,20,22,,,25,25,25,,
Superlega,34910,2022,2021-11-24,Gioiella Prisma Taranto,Itas Trentino,1,3,23,27,18,19,,25,25,25,25,
Superlega,34954,2022,2022-01-19,Gas Sales Bluenergy Piacenza,Cucine Lube Civitanova,0,3,17,28,21,,,25,30,25,,
Superlega,34926,2022,2021-11-10,Vero Volley Monza,Cucine Lube Civitanova,0,3,21,17,16,,,25,25,25,,
Superlega,34970,2022,2022-01-09,Allianz Milano,Tonno Callipo Calabria Vibo Valentia,3,0,25,25,25,,,18,19,13,,
Superlega,35034,2022,2022-03-20,Tonno Callipo Calabria Vibo Valentia,Gas Sales Bluenergy Piacenza,0,3,29,23,20,,,31,25,25,,
Superlega,34950,2022,2022-03-02,Consar RCM Ravenna,Gas Sales Bluenergy Piacenza,1,3,24,26,22,20,,26,24,25,25,
Superlega,34920,2022,2021-11-18,Cucine Lube Civitanova,Gioiella Prisma Taranto,3,0,25,25,25,,,20,21,12,,
Superlega,34875,2022,2021-10-31,Kioene Padova,Consar RCM Ravenna,3,2,25,23,25,21,15,14,25,18,25,8
Superlega,35609,2022,2022-04-18,Itas Trentino,Cucine Lube Civitanova,3,0,25,25,25,,,20,21,23,,
Superlega,34982,2022,2022-01-30,Allianz Milano,Sir Safety Conad Perugia,1,3,21,19,25,20,,25,25,23,25,
Superlega,34859,2022,2021-10-10,Gas Sales Bluenergy Piacenza,Consar RCM Ravenna,3,1,25,25,19,27,,17,17,25,25,
Superlega,34956,2022,2022-01-26,Vero Volley Monza,Allianz Milano,0,3,22,16,22,,,25,25,25,,
Superlega,34879,2022,2021-11-03,Tonno Callipo Calabria Vibo Valentia,Allianz Milano,0,3,20,29,23,,,25,31,25,,
Superlega,35008,2022,2022-03-02,Cucine Lube Civitanova,Top Volley Cisterna,3,1,17,25,25,25,,25,21,18,20,
Superlega,34888,2022,2021-11-07,Consar RCM Ravenna,Leo Shoes PerkinElmer Modena,0,3,19,17,25,,,25,25,27,,
Superlega,34938,2022,2021-12-12,Top Volley Cisterna,Consar RCM Ravenna,3,0,25,25,25,,,16,16,16,,
Superlega,34936,2022,2021-12-30,Allianz Milano,Itas Trentino,0,3,22,18,26,,,25,25,28,,
Superlega,34867,2022,2021-10-16,Consar RCM Ravenna,Gioiella Prisma Taranto,0,3,18,22,19,,,25,25,25,,
Superlega,34994,2022,2022-02-06,Vero Volley Monza,Top Volley Cisterna,3,1,22,25,25,25,,25,23,23,18,
Superlega,35007,2022,2022-02-20,Sir Safety Conad Perugia,Kioene Padova,3,1,19,25,25,25,,25,22,22,13,
Superlega,35024,2022,2022-03-13,Vero Volley Monza,Sir Safety Conad Perugia,1,3,21,32,23,22,,25,30,25,25,
Superlega,35004,2022,2022-02-20,Gioiella Prisma Taranto,Gas Sales Bluenergy Piacenza,3,1,25,25,25,25,,19,23,27,22,
Superlega,35015,2022,2022-02-26,Leo Shoes PerkinElmer Modena,Top Volley Cisterna,2,3,31,12,25,25,8,33,25,19,17,15
Superlega,35026,2022,2022-03-13,Gioiella Prisma Taranto,Leo Shoes PerkinElmer Modena,3,1,25,25,17,25,,21,23,25,19,
Superlega,35652,2022,2022-04-23,Vero Volley Monza,Verona Volley,3,1,25,17,25,25,,23,25,13,16,
Superlega,35618,2022,2022-05-04,Cucine Lube Civitanova,Sir Safety Conad Perugia,3,0,25,29,25,,,21,27,22,,
Superlega,34868,2022,2021-10-16,Top Volley Cisterna,Kioene Padova,1,3,22,22,25,22,,25,25,19,25,
Superlega,35595,2022,2022-03-27,Leo Shoes PerkinElmer Modena,Allianz Milano,3,0,25,25,25,,,13,22,23,,
Superlega,34914,2022,2021-11-28,Leo Shoes PerkinElmer Modena,Verona Volley,3,0,27,25,25,,,25,22,21,,
Superlega,35029,2022,2022-03-13,Consar RCM Ravenna,Top Volley Cisterna,1,3,25,11,21,19,,20,25,25,25,
Superlega,34874,2022,2021-10-31,Verona Volley,Top Volley Cisterna,1,3,20,27,25,21,,25,29,19,25,
Superlega,34945,2022,2022-01-02,Gioiella Prisma Taranto,Allianz Milano,2,3,29,22,16,25,10,27,25,25,21,15
Superlega,34886,2022,2021-11-07,Allianz Milano,Cucine Lube Civitanova,0,3,26,26,23,,,28,28,25,,
Superlega,34881,2022,2021-11-03,Consar RCM Ravenna,Vero Volley Monza,1,3,17,19,25,14,,25,25,19,25,
Superlega,35596,2022,2022-03-27,Cucine Lube Civitanova,Vero Volley Monza,3,0,27,25,25,,,25,16,17,,
Superlega,34951,2022,2021-12-26,Cucine Lube Civitanova,Kioene Padova,3,0,25,25,25,,,20,17,20,,
Superlega,34909,2022,2021-11-24,Verona Volley,Tonno Callipo Calabria Vibo Valentia,3,1,25,25,26,26,,22,22,28,24,
Superlega,34958,2022,2022-01-26,Gioiella Prisma Taranto,Consar RCM Ravenna,3,0,25,25,29,,,19,20,27,,
Superlega,34930,2022,2021-12-08,Kioene Padova,Verona Volley,3,0,25,25,25,,,21,16,21,,
Superlega,34979,2022,2022-03-09,Leo Shoes PerkinElmer Modena,Consar RCM Ravenna,3,1,25,26,19,25,,16,24,25,17,
Superlega,35018,2022,2022-02-23,Sir Safety Conad Perugia,Gas Sales Bluenergy Piacenza,3,1,25,19,29,25,,18,25,27,20,
Superlega,34927,2022,2021-12-08,Gas Sales Bluenergy Piacenza,Sir Safety Conad Perugia,0,3,21,22,14,,,25,25,25,,
Superlega,35613,2022,2022-04-24,Itas Trentino,Cucine Lube Civitanova,1,3,19,29,22,22,,25,27,25,25,
Superlega,34858,2022,2021-10-10,Vero Volley Monza,Leo Shoes PerkinElmer Modena,3,1,24,25,28,25,,26,23,26,20,
Superlega,34882,2022,2021-11-03,Gioiella Prisma Taranto,Sir Safety Conad Perugia,1,3,19,25,16,17,,25,23,25,25,
Superlega,34977,2022,2022-03-23,Cucine Lube Civitanova,Allianz Milano,3,0,25,25,25,,,22,19,22,,
Superlega,34873,2022,2021-10-30,Leo Shoes PerkinElmer Modena,Tonno Callipo Calabria Vibo Valentia,3,0,25,26,25,,,20,24,22,,
Superlega,34942,2022,2021-12-19,Vero Volley Monza,Verona Volley,3,2,25,23,26,22,17,17,25,24,25,15
Superlega,35653,2022,2022-04-24,Allianz Milano,Top Volley Cisterna,1,3,20,25,21,16,,25,21,25,25,
Superlega,35036,2022,2022-03-20,Allianz Milano,Gioiella Prisma Taranto,3,1,25,23,25,25,,17,25,18,20,
Superlega,34947,2022,2021-12-26,Top Volley Cisterna,Sir Safety Conad Perugia,1,3,27,19,10,19,,25,25,25,25,
Superlega,35659,2022,2022-04-27,Verona Volley,Allianz Milano,1,3,26,25,16,25,,28,22,25,27,
Superlega,35615,2022,2022-04-27,Cucine Lube Civitanova,Itas Trentino,3,2,27,25,21,25,15,29,21,25,15,11
Superlega,35669,2022,2022-05-03,Top Volley Cisterna,Verona Volley,2,3,24,25,22,25,17,26,16,25,20,19
Superlega,35599,2022,2022-04-03,Allianz Milano,Leo Shoes PerkinElmer Modena,2,3,25,14,25,18,13,17,25,22,25,15
Superlega,35025,2022,2022-03-13,Kioene Padova,Tonno Callipo Calabria Vibo Valentia,3,1,22,25,25,25,,25,22,21,22,
Superlega,34923,2022,2021-12-04,Verona Volley,Consar RCM Ravenna,3,1,25,25,22,25,,16,17,25,20,
Superlega,35005,2022,2022-02-20,Verona Volley,Leo Shoes PerkinElmer Modena,1,3,21,25,30,21,,25,27,28,25,
Superlega,34860,2022,2021-10-09,Kioene Padova,Cucine Lube Civitanova,0,3,21,20,19,,,25,25,25,,
Superlega,34969,2022,2022-02-22,Kioene Padova,Itas Trentino,1,3,25,16,25,21,,27,25,20,25,
Superlega,34871,2022,2021-10-31,Vero Volley Monza,Gioiella Prisma Taranto,3,0,25,25,25,,,18,23,18,,
Superlega,34921,2022,2021-11-18,Itas Trentino,Gas Sales Bluenergy Piacenza,3,1,25,21,25,25,,15,25,21,23,
Superlega,34900,2022,2021-11-21,Allianz Milano,Verona Volley,3,1,24,25,25,25,,26,22,20,18,
Superlega,34952,2022,2022-02-09,Tonno Callipo Calabria Vibo Valentia,Gioiella Prisma Taranto,3,1,25,22,25,25,,15,25,20,22,
Superlega,35608,2022,2022-04-17,Leo Shoes PerkinElmer Modena,Sir Safety Conad Perugia,1,3,23,25,21,21,,25,22,25,25,
Superlega,35664,2022,2022-04-30,Vero Volley Monza,Top Volley Cisterna,0,3,16,16,13,,,25,25,25,,
Superlega,34997,2022,2022-02-13,Consar RCM Ravenna,Cucine Lube Civitanova,0,3,18,20,21,,,25,25,25,,
Superlega,34901,2022,2021-11-21,Consar RCM Ravenna,Sir Safety Conad Perugia,0,3,10,20,16,,,25,25,25,,
Superlega,35619,2022,2022-05-08,Sir Safety Conad Perugia,Cucine Lube Civitanova,3,1,24,25,25,26,,26,19,18,24,
Superlega,35033,2022,2022-03-20,Verona Volley,Vero Volley Monza,3,1,22,25,25,27,,25,19,18,25,
Superlega,34884,2022,2021-11-07,Sir Safety Conad Perugia,Itas Trentino,3,0,25,25,25,,,12,21,18,,
Superlega,35674,2022,2022-05-13,Gas Sales Bluenergy Piacenza,Top Volley Cisterna,3,1,25,25,26,25,,23,19,28,20,
Superlega,34865,2022,2021-10-17,Allianz Milano,Vero Volley Monza,3,2,18,27,25,20,15,25,25,15,25,8
Superlega,34931,2022,2021-12-08,Gioiella Prisma Taranto,Top Volley Cisterna,3,1,26,25,29,27,,28,22,27,25,
Superlega,34989,2022,2022-02-05,Cucine Lube Civitanova,Tonno Callipo Calabria Vibo Valentia,3,0,25,25,25,,,17,17,12,,
Superlega,35606,2022,2022-04-13,Sir Safety Conad Perugia,Leo Shoes PerkinElmer Modena,1,3,22,25,22,20,,25,22,25,25,
